year,store_id,product_id,promotion,holiday,weekday,month,price_level,stock_level,sales_class
2020,41,153,0,1,4,11,4,177,0
2020,32,420,0,1,5,11,3,349,1
2020,15,333,1,0,6,11,4,952,1
2020,62,444,1,1,0,11,1,25,1
2020,27,7,1,0,1,11,1,804,0
2020,28,65,1,0,2,11,5,401,0
2020,81,457,0,0,3,11,5,930,0
2020,64,123,0,1,4,11,3,239,1
2020,59,476,0,1,5,11,5,905,1
2020,58,36,0,1,6,11,3,113,1
2020,2,238,1,0,0,11,2,657,1
2020,36,478,1,0,1,11,5,640,0
2020,71,73,1,1,2,11,3,428,1
2020,13,30,1,1,3,11,1,770,2
2020,15,227,1,0,4,11,5,812,0
2020,89,303,0,0,5,11,5,545,0
2020,87,347,0,0,6,11,3,745,0
2020,60,285,1,0,0,11,2,581,1
2020,22,5,1,0,1,12,5,473,0
2020,63,65,0,1,2,12,3,661,0
2020,90,235,1,1,3,12,2,467,2
2020,97,115,0,0,4,12,3,604,0
2020,75,453,0,1,5,12,2,871,1
2020,74,319,0,0,6,12,4,346,0
2020,25,246,1,1,0,12,5,982,1
2020,48,349,1,0,1,12,4,577,0
2020,43,440,0,1,2,12,3,778,0
2020,38,17,0,1,3,12,4,784,0
2020,41,383,0,0,4,12,2,619,0
2020,45,307,0,1,5,12,1,36,1
2020,88,369,0,0,6,12,4,500,0
2020,40,37,0,0,0,12,3,741,0
2020,97,344,0,1,1,12,5,402,0
2020,17,372,1,1,2,12,4,927,1
2020,88,381,0,0,3,12,4,465,0
2020,57,219,0,1,4,12,1,483,1
2020,2,137,1,1,5,12,3,906,2
2020,96,246,1,1,6,12,4,343,2
2020,62,38,0,1,0,12,5,333,0
2020,88,251,1,1,1,12,2,240,1
2020,9,53,0,1,2,12,5,138,0
2020,68,397,0,0,3,12,4,742,0
2020,81,346,1,0,4,12,4,541,0
2020,17,309,0,1,5,12,1,639,2
2020,50,203,1,1,6,12,3,897,2
2020,94,375,1,0,0,12,1,546,1
2020,40,472,1,0,1,12,5,412,0
2020,58,375,1,1,2,12,3,465,1
2020,75,481,0,0,3,12,1,738,0
2021,85,49,0,1,4,1,4,858,0
2021,21,122,0,1,5,1,3,818,2
2021,18,326,0,1,6,1,2,260,1
2021,55,419,1,0,0,1,2,68,0
2021,29,16,1,0,1,1,5,498,0
2021,24,269,1,0,2,1,1,214,1
2021,74,236,1,0,3,1,5,277,0
2021,17,121,0,1,4,1,2,283,0
2021,18,139,1,0,5,1,4,920,1
2021,42,87,1,1,6,1,4,387,2
2021,84,130,1,1,0,1,4,557,1
2021,45,252,1,1,1,1,4,672,1
2021,82,350,1,0,2,1,4,346,0
2021,17,275,0,0,3,1,2,121,0
2021,73,360,0,1,4,1,3,150,1
2021,14,301,0,1,5,1,4,549,1
2021,49,430,1,0,6,1,3,180,1
2021,29,47,1,0,0,1,4,702,0
2021,95,433,1,0,1,1,5,259,0
2021,4,79,1,1,2,1,1,932,2
2021,82,298,0,0,3,1,3,885,0
2021,20,417,0,0,4,1,1,884,0
2021,47,364,1,0,5,1,2,604,2
2021,9,425,1,0,6,1,5,384,0
2021,77,375,0,0,0,1,4,873,0
2021,79,453,0,0,1,1,4,450,0
2021,27,342,0,1,2,1,2,131,0
2021,15,219,1,0,3,1,3,913,0
2021,92,111,1,0,4,1,4,173,0
2021,19,227,1,1,5,1,3,6,1
2021,90,275,0,0,6,1,4,572,0
2021,52,256,1,0,0,2,3,768,0
2021,26,39,1,1,1,2,1,732,2
2021,89,135,0,0,2,2,3,56,0
2021,26,295,0,0,3,2,2,12,0
2021,26,98,0,1,4,2,4,758,1
2021,46,34,1,1,5,2,5,89,1
2021,92,475,1,1,6,2,3,151,2
2021,49,428,0,0,0,2,5,27,0
2021,82,453,1,0,1,2,3,691,1
2021,96,68,1,1,2,2,1,837,2
2021,53,191,1,1,3,2,5,904,1
2021,3,199,0,0,4,2,2,996,0
2021,66,48,0,0,5,2,5,26,0
2021,97,259,0,0,6,2,3,442,0
2021,42,213,0,0,0,2,2,100,0
2021,19,162,1,0,1,2,1,437,0
2021,17,113,1,0,2,2,5,414,0
2021,33,137,0,1,3,2,2,427,1
2021,76,317,0,1,4,2,5,503,0
2021,49,404,1,0,5,2,1,755,1
2021,56,424,1,0,6,2,1,851,2
2021,63,381,0,0,0,2,1,596,0
2021,3,12,1,1,1,2,1,604,2
2021,49,359,0,1,2,2,2,791,0
2021,55,238,1,0,3,2,2,231,1
2021,26,284,0,1,4,2,1,323,1
2021,99,176,1,0,5,2,3,908,1
2021,72,225,0,1,6,2,2,163,1
2021,52,458,0,1,0,3,1,943,1
2021,100,75,1,1,1,3,2,300,2
2021,7,135,0,1,2,3,5,759,0
2021,46,82,1,0,3,3,3,649,0
2021,46,83,0,0,4,3,1,660,0
2021,100,142,0,0,5,3,3,497,0
2021,16,209,0,0,6,3,2,620,0
2021,24,215,0,0,0,3,2,111,0
2021,61,403,0,0,1,3,5,847,0
2021,54,310,0,1,2,3,1,501,1
2021,62,255,1,0,3,3,1,754,1
2021,1,188,0,1,4,3,4,180,0
2021,49,493,1,1,5,3,5,750,2
2021,25,247,1,1,6,3,3,734,2
2021,10,255,1,1,0,3,1,695,2
2021,80,323,1,1,1,3,4,890,1
2021,16,162,1,1,2,3,3,77,1
2021,58,345,1,1,3,3,2,764,2
2021,72,425,0,1,4,3,2,702,1
2021,29,415,1,1,5,3,5,273,2
2021,92,167,0,1,6,3,2,380,1
2021,6,78,0,0,0,3,2,718,0
2021,16,485,0,0,1,3,4,192,0
2021,20,436,0,1,2,3,3,416,1
2021,80,175,0,1,3,3,3,496,0
2021,71,20,1,1,4,3,4,287,0
2021,78,96,0,0,5,3,3,714,0
2021,43,481,0,1,6,3,3,890,1
2021,26,180,1,0,0,3,5,101,0
2021,90,95,1,1,1,3,1,719,2
2021,78,71,0,1,2,3,3,886,1
2021,71,190,1,1,3,4,3,117,1
2021,33,389,1,1,4,4,3,387,1
2021,26,441,0,1,5,4,2,689,1
2021,45,132,0,0,6,4,4,375,0
2021,84,139,0,0,0,4,5,397,0
2021,63,275,0,1,1,4,2,232,0
2021,67,102,1,0,2,4,4,290,0
2021,52,468,1,0,3,4,5,372,0
2021,68,283,0,1,4,4,2,685,1
2021,26,29,0,1,5,4,5,775,1
2021,75,18,0,1,6,4,3,109,1
2021,2,421,0,1,0,4,2,879,0
2021,14,445,0,0,1,4,2,806,0
2021,30,244,0,1,2,4,1,303,0
2021,49,175,1,1,3,4,3,500,1
2021,12,89,0,0,4,4,3,225,0
2021,90,20,1,1,5,4,2,757,2
2021,44,326,0,0,6,4,2,442,1
2021,33,356,1,1,0,4,4,878,1
2021,13,433,0,0,1,4,1,256,0
2021,78,399,1,1,2,4,2,843,1
2021,88,18,1,1,3,4,5,670,1
2021,98,38,0,1,4,4,4,47,0
2021,26,376,0,1,5,4,2,29,1
2021,21,89,0,1,6,4,3,614,1
2021,28,340,0,0,0,4,1,15,0
2021,48,150,0,1,1,4,4,552,0
2021,100,499,1,0,2,4,5,254,0
2021,40,204,0,1,3,4,4,973,0
2021,66,233,1,0,4,4,1,724,1
2021,73,104,1,1,5,5,1,895,2
2021,87,444,0,1,6,5,4,791,1
2021,79,111,0,1,0,5,5,234,0
2021,77,225,0,0,1,5,4,576,0
2021,23,221,0,0,2,5,3,355,0
2021,81,450,1,1,3,5,4,113,1
2021,48,26,1,0,4,5,2,522,1
2021,2,64,1,0,5,5,2,600,1
2021,84,254,1,1,6,5,5,972,1
2021,20,249,0,1,0,5,2,591,1
2021,59,224,1,0,1,5,2,220,0
2021,46,314,0,0,2,5,4,274,0
2021,3,131,1,0,3,5,4,233,0
2021,55,30,1,1,4,5,1,974,2
2021,12,275,1,0,5,5,2,18,0
2021,40,10,1,0,6,5,2,670,2
2021,66,89,0,0,0,5,1,267,0
2021,100,430,0,1,1,5,1,544,0
2021,78,147,1,1,2,5,5,581,1
2021,16,127,0,1,3,5,1,101,1
2021,83,186,1,1,4,5,1,297,2
2021,34,124,1,0,5,5,2,249,1
2021,44,107,1,0,6,5,3,946,1
2021,6,341,0,1,0,5,5,55,0
2021,77,6,1,1,1,5,5,820,1
2021,64,51,0,0,2,5,4,982,0
2021,100,398,1,0,3,5,5,207,0
2021,22,314,0,0,4,5,1,809,1
2021,18,136,1,1,5,5,5,696,2
2021,12,2,1,1,6,5,5,803,1
2021,52,18,0,1,0,5,4,400,0
2021,94,249,1,0,1,6,4,145,0
2021,51,470,1,0,2,6,5,3,0
2021,71,185,1,1,3,6,2,348,2
2021,96,222,1,1,4,6,1,250,2
2021,48,228,1,1,5,6,1,434,2
2021,19,348,0,0,6,6,1,403,0
2021,6,419,0,1,0,6,4,450,0
2021,84,194,0,1,1,6,1,231,1
2021,27,312,1,1,2,6,2,568,1
2021,53,484,0,0,3,6,1,397,0
2021,48,210,1,0,4,6,4,731,0
2021,7,299,1,1,5,6,2,879,2
2021,59,329,0,1,6,6,5,811,1
2021,69,476,1,1,0,6,3,105,1
2021,11,72,0,1,1,6,2,792,0
2021,15,117,0,1,2,6,4,575,0
2021,64,264,1,1,3,6,2,894,1
2021,3,5,0,1,4,6,2,385,1
2021,69,269,0,1,5,6,4,933,1
2021,23,7,1,0,6,6,3,845,1
2021,53,21,0,1,0,6,5,5,0
2021,37,477,0,0,1,6,4,815,0
2021,9,37,1,1,2,6,5,599,1
2021,15,173,0,1,3,6,5,739,0
2021,3,436,1,0,4,6,1,80,1
2021,93,432,1,1,5,6,2,27,2
2021,70,62,0,1,6,6,3,877,1
2021,17,206,1,1,0,6,5,892,1
2021,26,101,1,0,1,6,5,866,0
2021,21,119,0,0,2,6,2,449,0
2021,72,179,1,1,3,7,1,254,2
2021,21,132,1,0,4,7,1,934,1
2021,11,376,0,0,5,7,3,724,0
2021,38,342,0,0,6,7,1,680,1
2021,72,440,1,0,0,7,3,755,0
2021,88,75,1,1,1,7,3,386,1
2021,35,290,0,1,2,7,5,504,0
2021,14,45,1,1,3,7,3,582,1
2021,14,144,0,1,4,7,4,768,0
2021,10,137,1,1,5,7,3,944,2
2021,12,208,1,1,6,7,3,237,1
2021,38,231,1,1,0,7,4,290,1
2021,34,272,1,0,1,7,2,34,0
2021,41,95,1,0,2,7,1,944,1
2021,10,415,1,1,3,7,1,189,1
2021,17,397,0,1,4,7,1,399,1
2021,17,384,1,1,5,7,2,192,2
2021,67,261,1,1,6,7,4,385,2
2021,62,379,1,0,0,7,1,769,1
2021,95,127,0,1,1,7,1,962,1
2021,1,431,1,0,2,7,3,314,0
2021,12,167,0,1,3,7,2,41,1
2021,4,18,1,1,4,7,1,738,2
2021,42,148,0,0,5,7,2,159,0
2021,13,247,1,0,6,7,1,655,1
2021,98,130,1,0,0,7,1,364,0
2021,85,296,1,0,1,7,1,632,1
2021,86,414,1,0,2,7,4,304,0
2021,4,266,1,0,3,7,3,692,1
2021,82,320,1,1,4,7,4,321,1
2021,69,42,0,0,5,7,2,36,0
2021,19,203,1,0,6,8,3,436,1
2021,2,181,1,1,0,8,5,434,0
2021,12,349,0,1,1,8,4,587,0
2021,81,181,0,1,2,8,3,833,0
2021,74,296,1,0,3,8,1,727,1
2021,98,144,0,0,4,8,1,129,0
2021,6,432,0,1,5,8,4,129,1
2021,8,381,0,0,6,8,3,412,0
2021,51,61,0,1,0,8,4,321,0
2021,11,476,0,0,1,8,5,270,0
2021,63,209,0,1,2,8,2,233,0
2021,57,166,0,0,3,8,4,485,0
2021,12,370,1,0,4,8,2,114,0
2021,73,497,1,0,5,8,3,684,0
2021,2,300,1,1,6,8,5,852,1
2021,8,143,0,0,0,8,4,978,0
2021,11,351,1,1,1,8,3,335,1
2021,53,61,1,0,2,8,4,454,0
2021,100,263,1,1,3,8,1,251,2
2021,10,124,1,0,4,8,3,668,0
2021,85,238,0,0,5,8,5,978,0
2021,84,30,0,1,6,8,3,672,1
2021,8,420,0,1,0,8,5,599,0
2021,36,255,0,1,1,8,1,434,0
2021,93,369,0,1,2,8,1,368,1
2021,76,90,0,0,3,8,2,763,0
2021,14,139,1,0,4,8,2,850,0
2021,54,379,1,0,5,8,1,260,2
2021,85,454,0,1,6,8,1,932,2
2021,86,362,1,1,0,8,2,984,2
2021,21,413,1,1,1,8,2,258,1
2021,50,348,0,1,2,9,2,347,1
2021,94,207,1,0,3,9,3,601,1
2021,39,93,0,0,4,9,1,138,0
2021,20,134,1,1,5,9,4,778,2
2021,88,368,0,1,6,9,5,518,1
2021,87,204,0,0,0,9,5,345,0
2021,7,307,0,0,1,9,5,878,0
2021,9,336,1,1,2,9,5,323,1
2021,1,110,1,1,3,9,2,274,2
2021,26,38,1,1,4,9,2,801,2
2021,38,457,1,0,5,9,1,649,2
2021,38,22,0,1,6,9,2,129,1
2021,61,225,0,0,0,9,5,454,0
2021,44,346,1,0,1,9,3,107,0
2021,86,438,1,1,2,9,3,674,1
2021,44,168,1,1,3,9,4,287,1
2021,74,135,0,1,4,9,1,765,1
2021,62,110,1,1,5,9,3,270,2
2021,6,224,0,0,6,9,3,523,0
2021,17,168,1,1,0,9,3,190,1
2021,51,107,1,0,1,9,5,622,0
2021,38,380,1,0,2,9,5,844,0
2021,24,24,1,0,3,9,4,298,0
2021,51,297,0,0,4,9,2,711,0
2021,10,307,0,0,5,9,2,742,1
2021,72,423,0,0,6,9,2,852,0
2021,21,358,0,1,0,9,3,538,0
2021,70,370,0,1,1,9,2,182,0
2021,85,485,1,1,2,9,2,208,1
2021,57,211,1,0,3,9,5,714,0
2021,39,171,1,1,4,10,5,199,1
2021,88,69,0,0,5,10,2,122,0
2021,33,222,0,0,6,10,5,287,0
2021,59,443,1,1,0,10,5,777,1
2021,18,153,0,1,1,10,3,930,1
2021,56,350,1,1,2,10,4,374,1
2021,92,376,1,1,3,10,5,91,0
2021,57,281,1,1,4,10,4,991,1
2021,96,201,0,0,5,10,1,643,1
2021,76,219,0,0,6,10,2,509,1
2021,48,408,0,0,0,10,4,753,0
2021,42,446,0,0,1,10,4,633,0
2021,27,104,1,1,2,10,1,474,1
2021,74,299,1,1,3,10,2,499,2
2021,52,315,1,0,4,10,2,806,0
2021,42,310,0,0,5,10,2,170,0
2021,32,486,0,1,6,10,5,17,0
2021,26,335,0,1,0,10,3,31,0
2021,25,230,1,0,1,10,3,708,1
2021,75,410,0,1,2,10,5,484,0
2021,23,54,0,1,3,10,2,667,0
2021,98,189,0,1,4,10,1,294,1
2021,57,222,1,0,5,10,5,844,1
2021,52,75,1,1,6,10,5,725,2
2021,87,349,1,1,0,10,4,154,1
2021,93,463,1,1,1,10,5,52,0
2021,31,172,0,1,2,10,2,264,0
2021,64,393,1,0,3,10,5,474,0
2021,71,42,0,0,4,10,3,818,0
2021,33,157,1,1,5,10,3,976,2
2021,85,335,1,1,6,10,5,651,2
2021,2,81,1,0,0,11,1,779,1
2021,18,208,0,0,1,11,4,610,0
2021,47,314,1,1,2,11,5,631,1
2021,33,86,1,1,3,11,2,475,1
2021,98,232,0,1,4,11,1,285,0
2021,84,447,0,0,5,11,2,666,1
2021,35,177,1,0,6,11,2,810,1
2021,51,107,0,0,0,11,4,351,0
2021,18,139,1,0,1,11,4,313,0
2021,88,102,1,0,2,11,3,948,0
2021,72,473,0,0,3,11,2,229,0
2021,30,310,1,1,4,11,5,231,0
2021,44,30,0,0,5,11,2,517,1
2021,53,194,1,1,6,11,3,990,2
2021,10,321,1,0,0,11,2,756,1
2021,87,244,1,1,1,11,4,128,0
2021,52,486,1,0,2,11,3,298,0
2021,49,314,0,1,3,11,1,20,1
2021,11,185,0,1,4,11,2,715,1
2021,66,293,1,1,5,11,2,523,2
2021,58,247,0,0,6,11,4,375,0
2021,90,118,0,0,0,11,1,228,0
2021,36,438,1,0,1,11,2,173,0
2021,33,73,1,0,2,11,2,981,1
2021,47,69,1,1,3,11,1,933,2
2021,13,242,0,0,4,11,4,178,0
2021,40,152,1,0,5,11,5,847,0
2021,89,319,1,1,6,11,1,459,2
2021,68,475,1,0,0,11,4,486,0
2021,42,94,0,0,1,11,2,940,0
2021,19,435,0,1,2,12,1,909,1
2021,82,271,0,0,3,12,4,136,0
2021,94,431,1,1,4,12,2,257,1
2021,19,457,0,1,5,12,3,156,0
2021,58,430,0,1,6,12,4,828,1
2021,23,229,1,1,0,12,4,546,1
2021,54,30,1,0,1,12,4,85,0
2021,80,113,0,0,2,12,2,964,0
2021,65,335,0,0,3,12,5,644,0
2021,12,148,0,1,4,12,5,939,0
2021,24,57,0,1,5,12,3,561,1
2021,34,177,1,1,6,12,1,310,2
2021,53,312,1,1,0,12,3,467,1
2021,8,56,0,0,1,12,1,888,0
2021,18,409,1,1,2,12,1,480,2
2021,57,265,1,0,3,12,3,811,0
2021,5,237,0,0,4,12,3,580,0
2021,26,278,0,1,5,12,4,957,1
2021,30,77,0,0,6,12,2,774,1
2021,54,421,1,0,0,12,5,708,0
2021,13,124,0,0,1,12,1,640,0
2021,83,28,0,1,2,12,1,210,1
2021,29,142,1,0,3,12,4,712,0
2021,3,158,0,1,4,12,5,976,0
2021,90,167,1,0,5,12,2,678,1
2021,58,185,0,0,6,12,4,392,0
2021,76,389,1,0,0,12,2,307,0
2021,2,12,1,0,1,12,1,463,1
2021,75,419,0,1,2,12,5,850,0
2021,28,169,0,1,3,12,1,622,1
2021,82,319,0,0,4,12,4,717,0
2022,77,426,0,0,5,1,2,483,0
2022,86,381,0,0,6,1,2,803,1
2022,76,449,1,1,0,1,1,939,2
2022,2,494,0,0,1,1,4,888,0
2022,7,449,0,0,2,1,5,962,0
2022,26,106,0,1,3,1,3,153,0
2022,90,254,1,0,4,1,4,110,0
2022,88,427,0,1,5,1,5,778,1
2022,76,444,1,1,6,1,5,682,2
2022,16,404,1,0,0,1,2,795,0
2022,23,98,0,0,1,1,3,551,0
2022,40,119,0,0,2,1,3,746,0
2022,60,226,1,0,3,1,3,374,0
2022,73,447,1,1,4,1,1,10,1
2022,32,375,1,0,5,1,2,779,1
2022,15,152,1,1,6,1,4,425,1
2022,13,476,1,0,0,1,1,346,0
2022,5,203,0,1,1,1,1,331,1
2022,75,456,1,0,2,1,3,32,0
2022,74,163,1,1,3,1,3,4,1
2022,52,297,1,0,4,1,5,276,0
2022,77,122,1,1,5,1,5,29,2
2022,41,16,1,0,6,1,2,416,1
2022,53,378,0,1,0,1,2,585,1
2022,50,336,0,0,1,1,4,512,0
2022,15,106,1,0,2,1,1,540,1
2022,7,262,0,0,3,1,3,326,0
2022,40,20,1,0,4,1,3,562,0
2022,28,440,0,1,5,1,2,352,2
2022,32,244,0,1,6,1,5,192,0
2022,99,244,0,0,0,1,4,734,0
2022,15,459,0,0,1,2,1,47,0
2022,100,392,1,1,2,2,2,416,2
2022,85,212,0,0,3,2,5,770,0
2022,70,224,1,1,4,2,5,222,1
2022,65,353,0,1,5,2,1,705,2
2022,4,262,0,0,6,2,1,913,0
2022,11,220,0,0,0,2,2,103,0
2022,26,8,1,1,1,2,1,785,1
2022,61,446,0,1,2,2,3,727,1
2022,37,14,0,1,3,2,5,735,0
2022,23,387,0,1,4,2,5,855,0
2022,93,130,1,1,5,2,3,712,2
2022,85,22,0,0,6,2,4,651,0
2022,91,225,0,1,0,2,4,282,0
2022,40,235,1,0,1,2,1,186,1
2022,77,341,0,1,2,2,2,486,0
2022,23,454,0,1,3,2,4,836,0
2022,16,488,1,0,4,2,2,674,0
2022,94,199,0,0,5,2,2,665,0
2022,61,134,1,1,6,2,4,521,2
2022,68,178,1,1,0,2,2,457,2
2022,80,44,1,1,1,2,1,763,2
2022,31,8,0,0,2,2,3,819,0
2022,53,280,1,0,3,2,3,2,0
2022,25,27,1,1,4,2,1,460,2
2022,44,437,0,1,5,2,1,981,2
2022,12,51,0,1,6,2,5,660,1
2022,90,412,0,0,0,2,3,673,0
2022,97,443,1,0,1,3,1,53,1
2022,92,69,1,1,2,3,4,372,1
2022,9,467,1,1,3,3,2,793,2
2022,12,457,0,1,4,3,1,521,1
2022,69,281,1,0,5,3,4,363,1
2022,54,44,1,0,6,3,5,147,0
2022,54,175,0,1,0,3,3,694,0
2022,28,119,1,0,1,3,4,976,0
2022,56,365,0,1,2,3,2,855,1
2022,99,376,0,0,3,3,4,992,0
2022,69,269,1,0,4,3,5,362,0
2022,98,181,1,0,5,3,2,335,1
2022,98,53,1,0,6,3,3,46,0
2022,77,293,1,0,0,3,2,228,1
2022,58,191,0,1,1,3,4,688,0
2022,78,194,0,0,2,3,1,865,0
2022,75,371,1,1,3,3,1,618,1
2022,42,40,0,1,4,3,2,573,1
2022,38,78,0,1,5,3,2,135,1
2022,68,189,1,0,6,3,5,910,0
2022,53,95,0,0,0,3,4,140,0
2022,33,390,1,0,1,3,2,280,0
2022,71,25,1,0,2,3,1,44,0
2022,56,103,0,1,3,3,3,560,1
2022,72,302,1,0,4,3,4,297,0
2022,51,159,0,0,5,3,5,283,0
2022,74,358,0,1,6,3,4,828,1
2022,43,208,0,0,0,3,1,166,0
2022,15,447,0,1,1,3,4,499,0
2022,38,347,1,1,2,3,5,739,1
2022,15,94,1,1,3,3,5,165,0
2022,5,324,0,1,4,4,3,9,0
2022,93,39,0,1,5,4,4,591,1
2022,83,336,1,0,6,4,3,307,1
2022,54,164,1,0,0,4,2,204,1
2022,51,391,0,0,1,4,3,477,0
2022,10,341,1,1,2,4,2,442,2
2022,12,322,0,0,3,4,2,12,0
2022,4,55,1,0,4,4,2,664,0
2022,95,72,0,1,5,4,1,616,2
2022,18,42,1,0,6,4,5,950,0
2022,80,411,1,0,0,4,2,784,1
2022,36,386,1,0,1,4,4,261,0
2022,25,326,0,0,2,4,1,660,0
2022,87,132,0,1,3,4,2,255,0
2022,76,21,0,1,4,4,2,276,1
2022,98,1,1,1,5,4,5,411,2
2022,36,166,0,1,6,4,1,843,2
2022,67,60,1,0,0,4,1,327,1
2022,9,76,0,0,1,4,3,868,0
2022,61,91,0,1,2,4,4,210,0
2022,53,398,0,1,3,4,5,494,0
2022,18,207,1,1,4,4,3,446,2
2022,43,88,0,1,5,4,3,81,0
2022,35,82,1,1,6,4,4,19,1
2022,63,17,1,0,0,4,5,203,0
2022,98,329,1,0,1,4,4,644,0
2022,78,431,1,1,2,4,5,662,1
2022,4,210,0,1,3,4,2,618,1
2022,93,312,1,0,4,4,1,723,1
2022,41,383,1,1,5,4,2,136,2
2022,45,53,0,0,6,5,2,342,0
2022,50,128,1,1,0,5,2,741,1
2022,79,146,1,0,1,5,4,639,0
2022,28,453,0,0,2,5,5,8,0
2022,42,304,1,0,3,5,2,103,0
2022,80,393,0,1,4,5,1,435,1
2022,76,310,1,1,5,5,2,924,2
2022,69,419,1,0,6,5,3,164,1
2022,98,492,0,0,0,5,3,285,0
2022,1,248,1,0,1,5,4,844,0
2022,39,430,0,1,2,5,1,90,1
2022,96,1,1,0,3,5,4,16,0
2022,90,41,0,0,4,5,4,177,0
2022,17,73,1,1,5,5,4,387,1
2022,91,160,0,0,6,5,2,194,0
2022,88,212,1,1,0,5,5,378,0
2022,35,333,1,0,1,5,5,748,0
2022,46,296,0,1,2,5,1,301,1
2022,42,139,1,0,3,5,2,530,1
2022,39,446,1,1,4,5,5,768,1
2022,90,430,1,1,5,5,3,71,2
2022,49,304,0,1,6,5,4,65,0
2022,62,43,1,1,0,5,5,51,0
2022,38,179,1,0,1,5,4,247,0
2022,23,189,1,1,2,5,2,738,1
2022,22,246,0,0,3,5,5,514,0
2022,4,298,0,1,4,5,4,208,0
2022,49,154,0,0,5,5,5,254,0
2022,59,104,1,1,6,5,5,939,1
2022,73,11,1,0,0,5,1,754,1
2022,68,25,1,0,1,5,1,255,1
2022,71,296,0,0,2,6,2,614,0
2022,87,25,0,0,3,6,4,30,0
2022,2,84,1,1,4,6,1,265,1
2022,49,106,0,0,5,6,1,73,0
2022,88,241,1,1,6,6,2,81,2
2022,95,119,0,0,0,6,3,181,0
2022,31,459,0,1,1,6,3,614,0
2022,40,108,1,1,2,6,5,435,1
2022,48,330,1,1,3,6,2,313,1
2022,51,180,1,0,4,6,4,964,0
2022,43,369,0,1,5,6,1,197,1
2022,98,131,0,0,6,6,3,185,0
2022,55,295,0,1,0,6,1,542,1
2022,88,91,0,0,1,6,5,163,0
2022,49,419,0,0,2,6,1,269,0
2022,90,241,0,0,3,6,2,736,0
2022,80,247,1,0,4,6,4,732,0
2022,57,168,0,1,5,6,1,82,1
2022,77,223,0,1,6,6,4,201,0
2022,15,469,0,0,0,6,2,598,0
2022,27,278,0,0,1,6,5,936,0
2022,68,190,0,0,2,6,2,135,0
2022,80,19,1,0,3,6,3,215,0
2022,64,14,0,0,4,6,5,581,0
2022,94,485,1,1,5,6,1,868,2
2022,30,243,1,1,6,6,4,90,1
2022,36,109,0,1,0,6,5,927,1
2022,67,434,0,1,1,6,5,42,0
2022,86,190,1,1,2,6,3,669,1
2022,86,471,0,1,3,6,1,174,1
2022,49,218,0,0,4,7,5,249,0
2022,76,299,0,0,5,7,3,386,0
2022,55,311,0,1,6,7,4,393,0
2022,85,236,0,0,0,7,4,977,0
2022,56,168,1,1,1,7,1,588,2
2022,68,268,1,0,2,7,1,400,0
2022,95,193,1,0,3,7,1,847,1
2022,44,242,1,0,4,7,4,852,0
2022,31,162,1,1,5,7,2,636,2
2022,58,364,0,0,6,7,1,203,1
2022,87,339,0,0,0,7,2,847,0
2022,53,279,0,1,1,7,2,827,1
2022,84,455,1,0,2,7,1,269,1
2022,79,135,0,1,3,7,2,265,1
2022,23,193,0,0,4,7,2,784,0
2022,28,402,1,1,5,7,2,914,2
2022,16,392,1,1,6,7,3,904,2
2022,37,89,1,0,0,7,5,703,0
2022,21,42,0,1,1,7,1,173,1
2022,79,93,1,0,2,7,3,698,0
2022,17,215,1,1,3,7,1,709,2
2022,37,349,1,0,4,7,5,887,0
2022,77,1,0,0,5,7,2,382,0
2022,19,335,1,1,6,7,3,175,2
2022,30,399,1,0,0,7,1,977,1
2022,45,412,1,1,1,7,2,608,2
2022,18,164,1,0,2,7,4,644,0
2022,78,106,1,1,3,7,3,62,1
2022,62,232,1,1,4,7,3,795,1
2022,36,480,0,0,5,7,4,298,0
2022,100,46,0,1,6,7,2,519,1
2022,84,205,1,1,0,8,5,121,1
2022,52,21,0,0,1,8,4,417,0
2022,19,177,0,1,2,8,4,748,1
2022,44,167,0,0,3,8,1,505,0
2022,7,294,1,0,4,8,3,207,0
2022,44,265,1,0,5,8,5,424,0
2022,68,276,0,0,6,8,5,77,0
2022,34,340,0,1,0,8,5,179,0
2022,66,8,0,1,1,8,3,144,0
2022,69,270,0,1,2,8,5,240,0
2022,55,318,1,1,3,8,1,900,2
2022,10,212,0,1,4,8,2,412,1
2022,96,163,1,0,5,8,1,146,1
2022,42,311,0,1,6,8,2,118,1
2022,41,45,1,0,0,8,3,153,0
2022,77,405,1,0,1,8,4,890,0
2022,69,233,1,1,2,8,4,860,2
2022,10,53,1,0,3,8,5,330,0
2022,10,233,1,1,4,8,5,811,1
2022,91,438,1,0,5,8,3,24,1
2022,60,342,1,1,6,8,4,220,1
2022,51,171,0,1,0,8,2,657,1
2022,21,6,1,1,1,8,3,732,1
2022,8,439,0,1,2,8,4,38,0
2022,65,44,0,0,3,8,2,756,0
2022,92,91,0,0,4,8,5,487,0
2022,78,196,0,0,5,8,5,808,0
2022,85,4,0,1,6,8,4,489,1
2022,30,121,0,0,0,8,2,157,0
2022,85,63,0,0,1,8,3,341,0
2022,49,92,1,0,2,8,4,185,0
2022,9,247,0,1,3,9,4,735,1
2022,17,219,0,0,4,9,1,34,0
2022,69,442,0,0,5,9,1,690,0
2022,58,438,0,1,6,9,1,868,2
2022,57,337,0,0,0,9,4,476,0
2022,62,231,0,1,1,9,2,238,1
2022,95,294,1,0,2,9,3,53,0
