area,bedrooms,age,price,num_floors,zip_code,furnishing_status,property_type,green_area_percent
4630,8,29,967000,2,40001,2,1,26
1654,3,46,294000,2,10001,0,0,17
1439,2,28,228000,1,20001,1,3,45
3038,5,2,630000,5,10004,2,0,13
2402,5,34,525000,2,30002,2,1,29
1241,3,33,243000,1,20002,2,3,19
2136,4,26,398000,2,20002,0,0,20
4500,6,14,896000,3,30001,0,0,48
1748,3,7,340000,1,30002,0,2,15
4173,6,31,825000,3,30002,2,2,42
1259,2,7,277000,3,20002,1,1,20
1192,2,39,153000,5,10003,1,0,12
4738,8,8,1056000,4,10005,0,0,35
2587,4,24,532000,5,20002,2,3,27
3057,4,14,660000,2,10001,2,2,15
1938,3,11,403000,4,10002,1,2,9
4608,7,2,984000,3,10005,2,1,15
3254,4,26,638000,1,30001,0,2,5
2266,4,27,440000,4,10002,2,3,29
4474,6,21,930000,1,10004,2,3,31
2177,3,22,439000,5,30002,0,2,42
3397,5,11,682000,4,30002,0,0,23
941,3,1,154000,3,30001,0,3,24
3459,5,27,694000,4,20002,2,0,18
1639,6,15,400000,5,10003,1,1,17
4418,7,4,938000,4,30001,1,1,19
4717,7,47,868000,5,40001,1,2,23
1395,2,27,270000,3,10001,2,1,11
2704,4,35,521000,1,10001,2,3,8
1080,3,2,220000,4,40001,1,2,44
1223,1,11,185000,2,10004,1,1,49
2550,5,10,554000,4,10001,1,3,28
2767,6,28,590000,1,20001,0,1,47
4888,7,12,1022000,5,30001,2,3,21
4978,8,8,1037000,1,30001,2,2,32
3746,5,30,696000,4,40001,1,1,19
2249,4,22,520000,2,30001,0,3,10
3131,5,48,602000,1,10004,0,1,33
3020,4,1,658000,1,10002,0,0,34
4589,7,21,951000,3,30002,2,1,46
3610,5,18,742000,3,20001,2,3,33
2331,4,40,441000,4,10003,0,3,8
3790,8,28,806000,4,10005,2,0,5
1943,4,39,389000,1,10005,0,0,25
1733,4,47,329000,5,20002,1,2,8
2260,5,4,521000,1,10001,2,2,44
3523,3,5,735000,3,10003,1,0,33
3312,5,22,677000,2,40001,0,2,40
1085,4,40,197000,4,30001,2,3,13
1064,1,46,148000,1,20002,1,3,32
3167,5,4,698000,1,10001,0,3,27
4247,8,45,815000,3,30002,2,2,21
2562,3,43,488000,5,20001,0,1,31
3848,7,6,826000,3,10005,0,1,21
3181,4,26,636000,1,10001,2,0,47
3069,5,14,650000,4,10001,0,0,25
840,3,33,155000,4,10001,0,1,16
867,3,26,182000,5,10004,0,2,19
1787,2,5,368000,5,20002,1,2,37
4808,8,26,996000,3,10003,2,0,13
3998,5,19,812000,2,10004,0,3,12
3324,4,20,664000,5,20001,0,0,49
1885,2,49,300000,4,10003,1,1,37
3279,4,22,702000,2,20002,1,0,50
2493,5,1,536000,4,10002,2,2,14
3115,6,2,628000,5,10004,0,3,45
1578,3,8,328000,5,10005,0,3,39
2385,3,23,442000,4,10005,1,2,34
2292,3,9,472000,3,30001,2,1,16
1460,3,36,254000,2,10002,2,3,32
2148,2,24,403000,2,10001,0,0,50
2099,3,3,460000,3,10003,2,2,48
4740,7,3,1021000,1,20001,1,2,35
2786,4,46,556000,2,20001,1,1,6
2844,3,6,633000,5,10005,2,2,13
4316,8,49,874000,1,10001,0,1,30
1858,3,16,374000,2,20001,0,2,39
1776,2,1,383000,4,40001,2,0,38
1527,4,18,296000,5,10004,1,3,13
3327,5,15,672000,4,10004,0,2,21
3936,6,41,770000,3,10004,0,1,38
1142,2,34,191000,4,10003,0,1,17
2247,3,22,430000,5,30002,2,2,32
3179,4,23,667000,5,10002,1,0,36
4459,6,15,944000,2,10001,1,0,21
1326,3,0,282000,4,10005,2,3,38
2696,3,21,478000,2,30002,0,2,13
2873,2,16,567000,4,10001,0,0,15
1205,4,43,238000,2,20001,1,0,29
2373,3,12,496000,2,10003,0,2,19
4540,5,18,927000,2,40001,0,0,25
2646,6,11,562000,5,20001,0,2,37
2278,3,18,453000,5,30001,0,3,40
3195,5,44,590000,3,20002,1,0,12
1571,4,27,307000,2,10005,0,3,43
1378,4,1,265000,4,30002,2,0,32
3701,6,25,721000,2,30002,1,2,48
993,2,45,157000,3,30002,2,2,12
2807,3,41,527000,3,10005,0,1,20
1985,5,47,344000,2,10003,0,1,37
3194,5,5,702000,4,20001,1,2,19
3798,6,28,772000,3,30001,2,3,22
2592,4,38,512000,5,20001,0,0,11
1910,4,1,443000,1,10004,1,3,34
4805,7,0,1009000,5,10004,2,1,14
3061,5,12,608000,1,10004,0,1,27
4536,5,23,908000,4,30002,1,3,41
4593,7,19,940000,2,10005,2,0,43
2736,2,35,515000,5,10004,1,0,44
1529,4,34,303000,2,10004,0,3,40
4251,8,35,863000,1,30002,0,1,28
2940,4,26,609000,1,10001,2,0,46
2444,5,44,515000,4,30001,2,1,47
3600,5,22,698000,2,20002,1,0,34
941,2,46,115000,3,10003,1,0,18
2255,3,9,460000,3,40001,0,3,46
2896,4,48,527000,3,40001,1,0,21
2125,3,14,443000,5,10003,1,3,33
2013,2,14,376000,4,10001,2,3,26
1959,4,8,402000,5,10001,0,3,31
1140,1,12,255000,5,20002,2,0,19
4628,6,5,1010000,4,10001,1,1,45
2768,3,9,599000,1,10001,0,0,13
1503,3,0,310000,1,20002,1,3,47
3229,5,47,642000,5,30001,0,2,29
2600,6,10,591000,1,30001,1,1,49
1655,3,17,308000,5,40001,1,0,35
2612,4,22,479000,2,40001,2,0,27
3666,4,33,739000,3,20001,2,0,41
4442,6,29,856000,3,40001,0,0,16
982,3,1,207000,3,30001,0,1,42
3912,6,46,730000,1,10005,1,1,7
2317,3,3,489000,3,20001,2,2,33
2156,2,17,474000,4,10004,2,0,31
2974,6,48,601000,5,30002,2,3,14
4429,5,14,952000,4,20002,2,1,28
4428,7,46,899000,5,40001,0,2,8
4896,6,35,946000,4,10004,0,1,21
4039,5,39,796000,1,10001,2,1,10
4491,7,17,950000,1,10003,0,2,44
818,3,3,202000,4,20002,2,0,19
4203,7,48,863000,5,20001,2,3,29
3804,6,34,749000,5,20001,1,2,28
1932,2,11,394000,1,10004,1,2,8
4139,6,24,845000,1,10002,0,1,49
4111,6,20,872000,4,20001,0,1,35
4172,5,37,827000,1,20001,2,0,49
1787,1,20,338000,2,10001,1,3,29
4121,6,11,870000,3,30001,2,1,34
973,1,48,141000,3,20001,2,1,37
4541,5,35,905000,2,30001,0,1,18
3852,4,30,796000,2,10005,1,1,21
1526,2,36,229000,1,10003,1,0,14
4560,8,15,991000,2,10001,2,1,26
2675,5,10,580000,5,20002,0,2,24
4833,9,34,1011000,5,20001,2,3,32
1789,2,14,350000,1,30001,1,0,36
4544,8,19,1005000,2,30001,0,0,19
3486,7,19,738000,2,10002,1,2,34
1219,4,26,276000,1,10005,0,1,43
1393,2,15,324000,3,30002,2,1,41
2574,4,14,516000,3,30001,1,1,47
3259,5,34,647000,5,10001,2,3,26
1735,3,39,279000,4,10002,1,0,17
4608,5,38,887000,2,10003,1,1,46
1131,2,30,216000,3,10003,2,0,32
4249,7,14,895000,3,30001,2,3,7
3502,5,37,680000,3,10003,0,1,47
4806,7,22,1059000,3,30002,0,1,15
4668,7,33,947000,1,10004,0,2,32
1001,3,42,134000,3,10004,0,3,16
3297,6,9,683000,4,30002,2,1,37
2642,5,41,521000,5,10003,0,2,18
2666,5,42,528000,5,10004,1,3,31
2796,5,2,588000,1,10004,0,0,32
1709,4,15,339000,3,20002,2,1,13
3989,4,15,797000,4,10002,1,0,39
1570,4,39,334000,3,10003,1,2,35
3955,4,46,796000,2,40001,0,3,17
3301,5,2,706000,3,20001,2,1,33
3514,6,36,717000,2,10002,1,3,37
4385,6,12,922000,3,30002,0,3,29
2428,4,8,500000,3,20001,2,3,44
1186,3,45,218000,2,20001,0,0,19
4221,8,29,839000,5,30001,2,1,19
4808,5,31,974000,4,10003,0,3,35
4893,6,4,1060000,5,30002,1,2,23
3266,6,18,665000,4,20002,1,1,32
3082,5,10,640000,1,40001,0,1,18
2656,4,18,484000,5,10004,1,1,5
2798,5,1,585000,4,40001,0,1,8
2036,2,47,400000,1,10002,0,2,16
4944,8,1,1019000,4,10001,2,3,34
1950,3,5,391000,1,20002,0,2,7
2231,4,16,498000,2,40001,0,1,9
2619,3,13,528000,4,20001,1,1,24
3124,5,44,591000,2,30001,1,1,5
1930,3,30,374000,4,20001,0,3,13
3458,6,12,718000,4,40001,1,3,21
4300,6,7,892000,5,40001,0,1,49
1174,2,24,223000,4,10004,1,1,8
2920,4,49,538000,1,10003,0,0,20
4820,7,9,1027000,1,10002,2,3,27
2821,4,15,628000,1,20001,1,3,8
4505,6,30,935000,4,40001,0,1,23
4059,8,37,843000,4,30001,1,2,36
4235,6,38,843000,2,40001,1,2,19
2689,2,6,510000,5,10001,1,1,25
2623,4,30,550000,5,10003,1,2,18
2274,5,48,424000,5,10001,2,1,18
3042,3,39,555000,1,30001,0,2,30
4043,7,29,798000,1,10005,2,2,24
3934,6,6,840000,4,10002,1,0,10
2870,3,27,566000,3,10001,1,0,10
1159,2,6,226000,2,10002,1,0,6
2841,4,25,591000,3,10003,2,3,36
1941,2,27,374000,2,30002,0,3,17
2435,3,12,473000,2,10003,1,2,14
4800,7,6,980000,3,20002,2,0,36
2743,5,36,540000,2,10005,2,2,19
4161,7,24,853000,5,30002,1,2,12
3780,5,0,816000,1,10005,2,0,49
806,3,31,165000,5,20002,0,3,44
4067,6,1,901000,1,30001,1,2,30
2391,4,24,456000,3,10003,2,3,12
4064,6,15,838000,3,20001,0,2,26
3406,6,1,723000,4,40001,2,0,45
4019,6,27,793000,2,10004,0,2,11
4073,6,8,884000,5,10005,1,0,26
1713,4,39,321000,3,10002,2,1,13
2811,4,28,581000,1,10001,1,1,18
2242,4,33,435000,5,20002,2,1,10
3854,7,26,819000,1,10005,1,1,18
4346,6,1,913000,3,10005,1,0,34
3728,5,36,712000,5,10004,0,0,35
2629,3,32,520000,4,10005,2,3,15
1375,2,35,212000,5,10005,1,1,28
1729,4,15,343000,5,30002,0,0,20
4559,7,31,941000,4,10005,0,1,5
4499,5,46,869000,4,40001,0,1,48
2263,3,32,455000,4,10002,1,3,30
4075,7,4,862000,1,10004,0,3,45
1854,2,34,302000,2,10003,2,3,32
2700,4,47,503000,1,10001,1,3,6
2257,4,39,368000,3,30001,1,3,27
2199,4,32,423000,5,40001,0,3,48
4215,5,3,857000,3,10003,0,2,27
1242,3,27,256000,5,10001,2,1,22
4450,4,27,894000,5,10005,1,2,17
1978,3,48,367000,3,10004,1,2,19
2057,3,43,397000,5,10005,2,3,49
4434,5,26,915000,5,40001,2,2,13
2641,5,20,564000,5,30001,2,0,34
3109,4,34,630000,2,20001,1,0,42
1710,5,39,356000,5,10004,2,1,19
4809,7,14,979000,4,10003,2,1,28
2969,4,9,638000,3,20001,2,0,18
2972,5,19,620000,5,10005,2,0,37
923,1,11,187000,5,40001,0,0,10
3958,6,22,858000,3,10001,0,0,13
1585,2,15,325000,5,10005,0,3,28
3216,6,14,676000,2,40001,2,1,43
1596,3,37,249000,4,10003,1,0,50
4972,5,40,977000,2,30001,0,2,23
4954,6,38,1006000,2,30001,2,2,39
2736,4,31,517000,2,10005,1,2,40
2956,5,33,620000,2,10003,2,1,32
4607,5,34,962000,1,10004,2,3,33
2101,2,7,433000,5,10004,2,0,49
4963,7,46,988000,5,10002,2,2,43
3940,8,7,849000,5,30002,2,0,40
4036,5,49,828000,1,20002,1,3,47
3152,5,38,653000,4,10002,0,3,25
2732,2,34,477000,3,30001,0,1,38
3521,8,5,775000,2,20002,1,1,48
1164,1,26,248000,1,10002,1,2,40
3190,5,19,680000,4,30001,1,3,44
1746,1,19,306000,1,20001,0,0,46
2177,4,16,445000,3,10004,1,1,48
2239,3,7,459000,2,30001,1,2,21
3980,6,3,824000,1,10005,0,1,16
1140,2,43,238000,2,30002,1,2,38
3789,6,6,839000,3,30002,0,1,9
1182,4,38,230000,4,10002,0,3,28
2356,3,0,510000,5,10003,2,3,21
1099,4,20,263000,1,30001,2,0,36
938,1,49,114000,5,30001,2,2,33
1158,3,34,231000,3,20002,1,1,13
2322,3,16,524000,1,20002,1,2,16
4256,6,10,905000,2,40001,2,0,23
2427,4,33,496000,2,30001,2,1,28
2103,6,35,425000,1,10005,0,3,24
1934,3,0,404000,2,10003,1,3,42
2986,6,41,570000,4,40001,2,1,42
3970,5,22,815000,3,10001,2,1,27
4635,8,46,901000,2,10001,1,3,10
2951,6,9,618000,1,40001,1,2,23
2037,3,15,402000,1,20002,2,1,32
4535,6,1,980000,4,10002,1,1,23
3634,6,7,757000,4,10005,2,0,19
1798,3,33,339000,1,10002,2,0,8
3367,6,31,653000,1,10005,1,3,20
2107,4,35,411000,2,30002,2,1,10
1456,2,43,270000,1,30002,1,2,6
3460,5,4,727000,1,20001,2,2,36
3011,5,14,597000,4,30002,0,1,33
2709,3,9,564000,3,30001,1,2,12
4530,6,42,949000,4,20001,1,3,19
2846,5,41,550000,4,40001,1,0,33
3962,6,11,840000,4,20001,0,0,24
1940,3,3,389000,5,10001,1,2,15
1066,3,37,176000,2,20001,0,0,9
2645,5,31,518000,3,30001,1,3,35
2508,4,19,526000,5,40001,1,1,31
4430,7,8,925000,5,10005,1,2,11
4011,5,7,831000,2,10002,0,0,45
3093,5,12,656000,3,10002,2,3,23
4532,7,9,912000,1,20001,0,2,44
4629,7,29,970000,1,20001,2,1,8
2310,4,48,397000,1,20001,2,2,29
1275,3,26,215000,2,10001,1,1,39
1776,3,40,296000,5,10005,2,1,32
2007,1,40,386000,3,10002,0,2,35
2760,6,5,637000,1,10003,2,3,13
1357,3,17,256000,4,10001,1,0,34
1682,3,26,368000,2,40001,0,0,20
2994,6,3,694000,1,40001,2,2,16
3467,5,39,688000,4,40001,2,0,48
2410,1,38,487000,4,10001,2,2,13
4288,7,46,891000,2,10001,0,2,43
3254,3,48,605000,4,20002,0,1,19
2746,3,26,554000,1,10003,2,1,14
3608,4,35,692000,2,20002,0,2,6
4625,7,3,982000,4,10004,2,2,10
4336,7,13,914000,4,10003,2,1,42
4602,8,21,946000,4,10005,2,2,8
4977,6,32,1012000,2,40001,1,2,16
2770,4,11,528000,4,40001,1,1,40
4622,8,8,996000,1,20001,0,3,28
3619,6,29,730000,1,10004,0,1,42
1702,3,18,362000,5,10001,1,1,19
1164,2,20,211000,3,40001,2,1,28
3919,6,2,847000,5,20002,0,3,13
3358,5,4,708000,2,10001,1,1,13
2663,4,10,530000,5,30002,2,0,9
915,3,43,152000,2,20002,0,3,6
3184,4,18,650000,5,10005,0,1,48
4735,7,2,1037000,3,10001,2,1,16
3290,3,13,705000,2,30002,2,1,11
1742,3,33,385000,1,40001,2,3,33
2524,4,13,534000,3,10004,1,0,17
3134,6,29,653000,1,20002,0,2,38
3567,4,46,690000,5,10003,2,3,35
1937,4,9,393000,5,30001,1,0,46
3327,6,5,708000,1,10002,0,3,6
4917,8,17,1049000,4,10003,0,0,14
4220,6,1,932000,4,10002,1,0,50
4706,7,29,997000,3,10001,0,1,48
4437,7,3,947000,5,20002,0,2,47
3753,5,3,776000,3,20002,2,1,10
3167,5,4,713000,1,30002,0,2,48
1076,1,15,187000,4,30001,1,2,41
2799,3,39,500000,5,10001,0,1,15
2027,5,11,444000,3,10001,2,0,46
4552,7,47,902000,1,30001,0,1,37
4535,6,3,959000,2,40001,0,2,46
1495,1,12,285000,1,10005,2,1,50
2109,4,42,396000,3,40001,0,3,43
4952,6,28,1006000,2,10001,0,2,20
4034,5,28,828000,4,30001,1,3,19
4914,7,28,1014000,2,10003,2,0,7
3111,4,37,605000,1,30001,0,1,34
3641,7,8,797000,2,10003,2,1,12
4359,5,12,923000,4,10002,0,1,11
4198,5,0,857000,5,40001,0,0,16
1341,3,5,273000,3,10003,1,2,5
3494,5,10,694000,3,30001,0,2,35
1888,5,5,418000,2,20001,0,1,38
4163,8,5,891000,2,10003,0,1,42
824,4,2,177000,4,30002,0,2,9
2372,5,19,495000,5,10004,2,3,42
3758,6,37,730000,2,30002,2,2,24
2567,4,36,511000,3,20001,0,3,36
3035,5,19,626000,1,20002,1,2,8
1000,2,45,145000,1,10005,1,0,23
3998,6,13,843000,5,40001,1,1,41
1056,1,44,168000,3,10001,1,2,19
4547,6,2,964000,4,10003,0,1,47
3041,5,47,579000,3,20002,2,2,23
3975,7,43,795000,2,20002,1,3,6
4406,7,45,902000,4,40001,0,3,45
4136,8,1,866000,5,10001,0,2,46
1213,1,7,240000,3,30001,1,1,29
2814,5,8,633000,3,40001,1,1,32
2181,3,13,467000,3,10003,2,0,40
1898,4,42,363000,3,20001,1,3,50
4226,5,35,856000,3,10003,2,0,19
4455,6,3,1003000,3,30002,0,2,14
1709,4,20,356000,3,20002,2,3,23
987,2,19,177000,4,20001,0,3,11
4844,6,23,1025000,5,10005,0,1,7
4556,5,26,926000,4,10001,1,3,16
2815,4,28,515000,2,20001,0,3,48
2892,5,10,618000,5,10003,1,2,33
4444,5,46,883000,1,10002,2,1,6
2930,5,1,611000,3,10003,1,3,37
1157,1,4,286000,5,10005,1,1,46
3222,5,41,617000,4,30001,2,2,31
2297,4,27,446000,5,10002,0,3,30
2958,4,46,586000,5,10005,0,2,9
3355,6,25,709000,2,30001,0,2,22
3142,5,23,648000,2,20001,2,3,41
3751,5,15,788000,5,10001,1,0,15
2038,2,29,374000,1,10004,2,2,11
1773,5,29,348000,5,10001,1,1,48
4765,8,35,952000,4,30001,2,3,17
1850,3,48,376000,3,30001,0,3,22
4501,7,20,906000,4,10005,0,3,46
3580,5,45,697000,5,10005,1,2,7
2388,5,30,449000,1,40001,0,3,29
4678,7,40,941000,4,30001,0,0,46
3168,3,34,623000,1,10003,2,1,15
1236,4,35,235000,2,10001,1,3,36
3628,7,20,812000,3,20001,2,2,15
2356,3,40,451000,2,10003,2,0,22
4658,7,43,937000,3,30002,0,3,35
2104,5,45,419000,5,10003,1,2,27
3184,8,38,647000,2,20001,2,3,36
982,3,4,216000,1,30001,1,2,39
2389,4,1,484000,2,10002,0,3,42
2387,5,41,489000,5,20002,0,3,43
1459,4,41,280000,5,10005,1,0,30
959,3,21,210000,4,30002,1,2,37
4753,6,43,981000,4,10005,2,1,10
1811,3,27,352000,4,40001,2,1,40
852,2,26,143000,5,10005,2,1,49
3107,3,30,614000,2,40001,1,1,14
2028,4,6,434000,1,10004,2,1,23
1835,2,18,342000,3,10005,0,2,42
4502,8,37,917000,3,30002,2,0,26
4845,6,39,981000,5,10002,2,2,13
2064,5,0,442000,3,30002,0,0,33
2684,4,40,473000,2,20001,2,3,22
2609,6,6,535000,5,30002,2,3,11
3967,7,20,844000,5,10003,1,3,25
4597,7,28,944000,4,20001,1,0,25
3141,4,37,616000,5,30001,0,3,50
4214,7,12,890000,5,10003,2,2,31
1617,2,10,338000,4,10005,2,0,39
3237,4,40,650000,2,10002,2,3,13
1688,3,37,330000,2,30002,1,0,50
1467,3,39,229000,1,20002,2,0,22
3424,5,34,661000,5,40001,1,3,16
1618,3,23,329000,2,30001,2,0,14
2988,4,37,564000,5,20001,2,0,43
1906,3,33,387000,1,30002,2,3,36
3024,5,38,630000,5,20002,2,1,49
997,1,28,199000,5,10003,0,0,33
3471,5,23,706000,3,10005,1,0,47
4292,6,34,879000,4,30002,0,3,22
3248,4,25,649000,5,10003,0,2,22
1270,2,22,278000,2,20001,0,1,31
2748,5,43,535000,5,10002,1,2,48
4699,7,1,1050000,3,10005,0,3,15
2810,5,48,482000,4,10001,1,1,26
4600,7,5,966000,5,30002,0,0,39
4918,7,19,1016000,1,20001,2,2,19
4596,7,32,998000,5,10001,2,3,49
4788,6,49,909000,4,10004,1,1,10
1034,3,33,192000,4,20001,2,2,49
1728,3,34,335000,1,10002,1,0,30
4407,7,7,968000,4,30001,1,0,20
1322,3,18,251000,2,10004,2,2,19
4323,6,2,880000,3,10001,1,1,30
2429,3,28,499000,4,30001,2,0,30
2116,3,42,419000,3,40001,0,1,17
3657,8,42,744000,1,30002,1,2,35
1924,2,1,402000,4,30001,0,3,45
3387,5,23,645000,3,10005,0,0,19
1823,4,18,424000,1,10002,1,0,28
2178,3,16,469000,5,20002,2,2,22
4174,6,26,831000,4,10004,1,1,35
2319,4,15,506000,5,40001,0,3,39
1026,3,17,154000,2,10001,1,3,39
1691,3,18,334000,4,10005,2,3,32
4872,5,40,958000,3,20002,1,0,42
3057,7,47,581000,1,30001,0,3,23
3588,5,33,715000,3,10004,2,0,27
1196,3,42,207000,4,10005,0,3,50
2878,4,36,581000,2,20002,2,1,30
4037,6,30,868000,1,10004,0,0,9
4693,8,19,1002000,4,10002,1,3,24
2805,4,41,597000,2,20002,0,2,31
2816,4,6,598000,3,10005,0,1,30
3971,5,12,806000,1,20002,0,0,35
3468,7,43,681000,5,10002,2,1,8
2678,4,37,518000,5,20002,2,1,46
1996,4,6,412000,3,20002,1,1,47
2572,5,10,571000,3,30001,2,3,29
961,2,44,142000,1,40001,0,2,42
4776,7,43,968000,1,40001,2,3,34
2551,4,49,452000,5,30002,1,0,36
1575,4,26,334000,4,40001,2,3,20
1739,2,12,334000,5,10005,2,3,29
4020,6,7,882000,2,20001,0,1,14
1339,3,39,224000,1,30001,1,1,23
2261,4,46,406000,2,30002,1,0,17
1155,3,3,233000,3,10005,1,1,32
4404,5,15,875000,2,10004,1,0,39
4123,6,47,847000,3,10004,2,1,12
1034,3,23,235000,5,20001,2,1,27
2348,3,5,512000,3,10002,0,1,18
2896,6,47,560000,4,10005,0,2,16
2901,3,7,560000,5,10005,0,0,6
2473,3,36,492000,1,10005,1,3,35
2900,4,16,572000,3,10002,0,2,43
4457,6,28,889000,1,10001,1,2,11
4396,7,5,942000,3,40001,0,1,24
4548,7,28,957000,2,10001,0,0,37
3973,5,36,807000,1,40001,0,3,20
2615,6,14,582000,4,10001,1,1,11
4641,8,2,969000,4,10001,1,1,29
2805,5,42,544000,3,30002,0,2,48
1474,4,10,330000,5,10001,1,2,10
1186,3,36,173000,5,40001,2,2,42
2958,5,13,620000,5,30001,2,3,29
3461,6,19,723000,5,10004,1,0,39
2864,5,49,519000,3,10002,0,2,50
4651,7,16,983000,5,20002,1,1,29
4053,6,2,885000,3,10002,0,2,35
1539,3,32,281000,1,30001,0,0,35
2201,5,34,476000,3,10004,0,2,45
4059,6,29,848000,2,40001,2,0,18
3077,5,39,594000,2,10003,2,3,50
4704,6,11,997000,5,30001,2,1,5
4723,6,33,909000,4,30002,2,0,15
4027,6,6,897000,2,10005,2,2,7
3631,5,48,716000,1,20002,0,1,22
4558,6,28,938000,4,40001,2,2,44
3312,6,41,641000,5,20001,1,3,19
2951,6,42,557000,4,20002,0,3,28
4475,6,23,943000,5,10001,1,2,9
3545,5,30,725000,1,10005,0,0,8
4666,5,1,990000,4,10004,0,1,43
4564,6,10,974000,3,20001,1,2,27
3022,4,7,620000,3,10005,1,1,9
3592,5,7,754000,1,10003,0,0,40
2497,3,4,525000,5,20002,0,1,35
4262,5,42,817000,5,20002,1,1,42
4863,7,45,987000,5,30001,0,2,6
2324,5,46,439000,2,20001,0,1,29
832,1,8,159000,4,10001,2,1,39
4825,9,6,1050000,2,10005,2,0,31
3366,4,25,678000,1,10005,1,1,5
3603,6,38,724000,5,10001,2,2,21
4696,7,41,901000,2,20001,2,1,23
4509,6,20,925000,1,20001,1,2,20
1519,1,19,285000,5,10005,0,3,31
1772,4,35,316000,1,10003,1,2,30
4518,8,5,958000,3,20001,0,2,11
3007,6,15,683000,3,10003,1,2,21
3830,5,34,779000,2,20001,0,0,39
4375,7,33,892000,5,10002,1,2,22
3916,6,45,754000,2,10004,2,2,32
4085,6,0,875000,3,30002,0,0,46
1443,2,24,325000,2,30001,0,3,33
994,3,38,163000,2,20002,2,0,12
4796,10,2,1052000,1,20001,0,1,50
1288,3,2,241000,2,10005,1,3,29
3004,5,4,619000,1,20001,2,0,27
3457,5,20,706000,5,30002,0,3,28
4076,7,4,885000,3,30002,2,3,16
1902,1,17,418000,2,10003,0,3,30
2041,3,37,371000,4,10002,0,0,26
1315,3,19,261000,4,10003,0,1,39
1192,3,15,255000,4,10004,1,0,12
1430,3,31,264000,3,30001,1,1,5
4516,5,12,947000,3,10001,0,2,10
2647,6,9,604000,3,20002,2,1,20
3455,6,2,792000,1,10005,1,0,33
1779,3,12,308000,1,10002,1,1,22
4202,8,29,845000,2,20001,1,2,43
4671,8,35,952000,4,30001,1,1,11
1077,2,34,191000,4,10001,1,3,21
1032,2,42,149000,5,10004,0,3,46
2352,4,4,495000,1,10004,0,2,25
4070,7,41,832000,5,30002,1,3,32
3209,6,19,627000,1,40001,0,1,39
4312,5,12,866000,3,40001,1,3,29
825,1,22,165000,2,40001,2,3,6
1260,2,42,191000,4,10005,0,1,21
4564,7,10,1009000,2,20001,2,0,36
4231,6,25,874000,4,10003,0,3,10
4283,7,7,957000,5,10004,0,3,46
2794,3,30,576000,1,20002,1,1,27
1290,2,31,223000,3,10004,2,2,12
1872,4,11,360000,3,20001,1,3,49
3973,4,9,832000,1,10005,2,3,42
1015,4,20,206000,1,10005,2,3,46
2523,5,33,500000,3,20002,2,1,15
2392,5,16,496000,3,10004,2,0,31
3406,6,28,666000,5,10002,2,0,27
958,1,1,212000,2,10003,2,2,6
4113,7,18,847000,2,20002,2,0,47
3641,6,25,729000,2,40001,0,0,33
2576,4,40,488000,1,30002,2,1,40
2852,4,11,620000,3,40001,1,2,15
3095,6,30,631000,5,10004,2,0,23
2496,3,31,457000,1,40001,2,0,40
3793,7,29,788000,3,30001,2,2,45
3269,4,38,668000,2,10004,1,1,46
2746,5,16,595000,5,20001,2,3,43
4609,7,35,894000,1,30002,2,1,18
3583,4,6,752000,3,20002,1,2,50
4444,5,44,903000,5,10003,2,1,29
3300,5,34,662000,4,10004,1,0,31
4445,7,16,895000,4,10002,1,1,36
3445,6,24,673000,5,10002,1,3,46
3149,4,37,591000,4,10003,1,1,14
2732,5,20,531000,2,10002,2,1,13
4094,7,2,855000,4,10003,2,2,13
2557,4,47,445000,4,10001,1,1,30
1916,2,1,396000,1,10003,1,1,19
3367,5,38,653000,5,20001,1,1,44
4299,7,45,858000,4,10003,1,3,49
1292,3,35,250000,1,30001,0,1,47
4106,8,3,864000,4,40001,1,2,35
1419,4,7,353000,3,10001,1,3,9
4032,6,12,870000,3,10005,1,3,48
4623,7,25,910000,1,10005,1,0,43
3180,5,13,674000,1,10001,2,1,18
2346,4,40,435000,4,10004,1,2,32
4363,8,6,947000,2,20002,1,3,38
2405,3,14,499000,3,10005,0,1,40
4552,7,39,908000,4,40001,0,0,24
2690,5,4,574000,1,30001,0,0,18
2075,5,48,377000,3,30001,2,0,30
3543,3,27,704000,4,10003,0,2,48
3293,6,13,694000,3,10002,1,3,39
1156,1,12,231000,1,10004,0,0,15
1669,2,47,275000,3,10002,2,3,23
1685,2,23,279000,2,20002,0,1,48
2801,3,25,549000,5,30001,1,2,49
2083,5,4,475000,1,10004,1,1,38
1419,4,39,289000,3,10005,0,1,50
1682,2,49,238000,4,20001,0,2,42
1596,3,26,309000,4,30001,1,2,11
4442,8,47,925000,4,40001,0,2,8
4225,8,7,900000,4,10004,0,0,49
2096,4,38,432000,2,10005,1,2,36
1044,2,22,141000,1,10004,0,2,23
3695,4,41,693000,3,40001,2,0,21
1729,2,24,298000,2,10003,2,0,32
1319,4,9,291000,5,20002,1,1,23
4012,5,13,823000,1,30001,0,1,13
3209,5,40,660000,4,20002,0,0,12
807,2,1,203000,2,30002,0,2,38
3325,5,34,652000,5,30001,1,2,12
4223,5,40,852000,5,10005,1,1,12
2819,4,9,568000,3,10002,0,1,47
4467,8,30,949000,3,20002,1,1,32
4471,7,42,854000,2,10004,0,0,8
3601,6,42,783000,5,20001,1,2,33
885,1,20,170000,2,10004,1,1,7
