current_time,fridge_item_count,last_meal_hour,stress_level,snack_type_preference,screen_time_today,snack_choice
23.15,10,4.7,1,3,7.5,1
23.85,10,3.8,1,0,14.7,1
3.84,14,2.6,2,1,11.6,1
0.46,1,7.9,2,1,12.6,1
0.66,2,5.7,3,0,4.1,1
1.45,0,4.6,1,0,12.8,1
3.89,0,5.5,3,3,13,1
23.45,3,4.6,1,1,11.2,1
2.08,18,6.3,0,3,14.6,1
2.29,17,2.5,0,0,3.1,2
1.64,0,7.9,1,2,9.4,1
22.53,18,3.1,3,0,12.3,2
2.05,0,3.8,3,0,5.2,1
22.38,9,7.8,0,1,9.7,2
1.57,12,2.8,2,2,3.2,2
2.43,18,2.2,0,3,5,1
23.26,19,5.4,0,3,10.5,1
3.04,7,7.8,2,0,10.7,1
22.18,4,7.9,1,1,8.3,1
3.05,10,2.7,2,3,4.5,1
0.76,7,3.1,2,2,10,2
23.3,13,6.5,3,0,4.9,1
22.8,11,2.1,1,2,1.4,2
3.71,10,3.3,0,3,9.6,2
22.44,12,4.9,3,2,1.9,1
23.19,9,2.7,2,0,6.1,2
0.08,19,1.2,2,3,11,1
1.72,7,1.1,0,3,12.9,2
1.26,9,7.8,1,2,6,1
22.75,5,4.4,3,1,7,1
23.74,0,7.8,2,3,1.9,1
23.43,8,3.7,3,2,1.6,1
23.28,3,6.7,3,2,3.4,2
0.46,0,2,1,3,4.3,1
2.22,9,1.4,2,2,5.1,2
23.3,19,3.5,2,2,8,2
0.2,6,1.3,3,3,14.5,2
0.34,6,4.4,3,0,12.3,1
3.85,4,5.5,2,0,5.2,1
3.72,1,1.8,1,1,13.3,1
2.79,8,4,2,2,10,2
23.45,5,7.4,3,2,10.7,1
22.41,8,5,1,3,11.7,1
23.9,14,4.5,2,0,6.6,2
23.6,12,5.5,1,1,3.5,1
1.03,14,7.2,0,1,5.9,1
2.66,0,6.6,1,1,14.8,1
3.14,14,2.8,2,2,3.1,2
3.06,17,1.2,2,1,14.3,1
0.15,10,3.1,0,1,14.5,1
2.12,2,7.3,0,3,10.7,1
23.87,0,4.1,3,0,12.1,1
22.36,3,6.2,1,3,6,1
2.2,1,6.4,3,1,7.1,1
22.06,15,5.3,2,1,1.2,1
0.45,18,2.3,1,3,5.2,1
23.97,15,4.6,2,2,12.8,1
2.15,11,4.3,0,1,11.9,2
2.59,7,5.5,0,2,4.9,1
23.82,3,6.9,3,0,9,1
2.86,15,1.2,2,2,3.4,1
23.76,8,3.3,2,0,11.5,1
0.67,14,6.3,1,2,3,1
2.35,11,6.8,2,3,7.3,1
2.15,16,2.3,2,0,4.5,1
3.91,14,3.5,3,1,2.2,1
23.35,3,4.5,0,3,12.6,2
1.97,7,5.1,2,0,1.1,2
1.65,2,3.8,3,0,10.1,1
3.48,6,6,3,1,1.2,1
22.94,6,4.2,1,2,6.4,2
2.5,14,3.3,2,1,10.8,2
1.4,19,4,1,0,8.3,1
23.65,16,2.2,2,3,5.9,1
0.84,9,2,1,0,6.1,2
24,15,5.4,2,1,2.9,1
1.47,15,3.9,3,1,6,1
3.33,14,7.6,2,3,10.6,2
1.41,11,3.4,0,2,1.1,1
1.78,6,5.5,1,2,7.7,1
1.11,2,5.9,2,1,4.2,2
22.31,1,6.5,2,1,8.5,2
23.39,3,3.6,3,1,13.3,1
0.95,7,4.4,2,2,1.1,1
23.86,9,6.5,0,3,5.1,1
23.09,11,7.1,2,1,2.9,1
1.02,11,3,0,3,13.8,1
23.93,8,2.7,3,3,7.7,1
23.55,10,3.4,0,0,8.2,2
0.78,12,5.1,2,0,1.4,2
22.8,0,6.8,1,2,12.1,1
3.56,2,5.5,1,0,15,1
3.2,10,2.4,3,1,14,2
2.24,14,1.4,0,1,3.7,1
22.64,6,4.9,0,0,11.2,1
2.65,15,6.3,3,3,14.9,2
2.84,5,4.5,2,0,8,2
2.6,19,3.6,0,1,6.4,1
22.68,9,2.4,2,2,2.3,1
1.86,3,5,0,1,4.4,1
3,5,5.3,0,1,2.9,2
1.46,11,6.8,0,1,11.4,1
1.87,2,6.2,1,3,4,2
0.75,11,4.6,0,0,9.8,2
1.17,15,6.7,1,0,6.7,2
22.21,11,1.8,2,3,1.1,2
1.83,14,2.7,0,1,14.5,1
22.49,17,6.3,0,1,11.2,2
0.61,15,4,1,2,3.4,1
23.75,5,5,0,0,8.1,1
1.27,16,7,2,1,13.8,1
22.8,2,7.5,3,3,9.4,1
2.14,17,7.5,2,3,2.6,1
2.76,10,3.5,1,0,14.3,2
22.98,16,5.3,3,2,13.1,2
22.62,5,5.4,3,0,12.5,2
22.87,17,3,2,3,11.2,1
3.25,4,4.2,1,2,11,1
1.16,15,3.9,1,0,11.5,1
0.8,19,5.8,0,0,7.9,1
22.64,9,5.2,0,1,1.6,1
1.89,15,7.4,2,3,3.5,1
3.2,2,2.7,3,0,6.3,1
2.96,9,5.2,1,0,14,1
1.75,17,5.9,1,2,6.5,1
22.45,15,1.4,2,0,11.7,1
22.67,16,5.5,3,1,9.1,1
22.3,16,5.2,0,2,1.8,1
23.54,9,3.2,1,2,11.5,1
22.81,4,7.9,0,1,9.6,1
23.56,3,3.9,0,0,14.9,2
0.31,14,2.2,0,1,3.3,1
3.65,15,4.9,2,1,7.4,2
1.66,17,3.5,0,0,3.7,2
3,18,2.6,3,1,11.9,1
2.26,9,3.4,0,0,12.1,1
22.67,10,6.1,3,3,5.7,1
2.41,8,3.1,0,3,2.5,1
23.65,4,5,3,2,4,1
1.83,5,1,0,3,6.6,2
0.04,2,1.8,3,1,1.1,1
3.98,12,6.2,2,0,2.3,1
23.58,5,2.4,2,3,6.8,1
23.67,10,6.6,1,2,13.5,1
3.57,15,2.9,3,3,1.5,2
22.15,10,2.5,0,3,6.1,1
2.17,9,5.8,0,0,14.2,1
2.34,15,1.7,0,1,8.6,1
3.01,13,3.5,1,0,13.4,1
3.84,15,1.5,3,1,14.7,1
3.84,16,2.4,1,2,9.9,1
22.39,7,2.1,3,3,4.8,1
2.92,3,6.7,0,3,14.9,1
1.87,16,5.1,3,3,7.6,2
1.88,9,6.7,1,1,6,1
22.77,1,8,2,1,4.1,1
1.89,11,4.9,2,2,5.9,1
3.89,18,7.7,3,0,10.4,1
3.46,18,1.7,0,3,4.5,1
0.63,7,1.8,2,1,6.8,1
22.24,5,4.5,2,1,4.3,1
0.17,18,1.9,2,3,6.8,1
2.95,17,7.4,2,2,3.7,1
2.2,13,4.5,3,1,13.3,1
0.75,2,7.1,3,0,11.3,1
22.33,17,2.5,1,3,7.1,2
0.56,18,5.6,0,3,14.8,2
0.81,14,2.9,1,1,10.3,1
3.56,15,4.9,1,1,10.3,2
1.84,16,7.1,2,0,9.6,2
23.87,2,3,3,2,8.1,1
1.15,17,4.3,0,0,4,1
22.4,12,4.6,2,3,7.2,1
3.83,11,5.3,1,2,12.4,1
0.16,18,6.6,3,2,4.5,2
0.86,1,1.9,2,2,12,1
0.13,0,4.7,1,2,1.2,1
2.09,9,2,0,3,9.4,2
1.97,17,2.3,0,1,9.3,1
2.28,11,4.4,1,0,10.2,2
23.61,12,1.6,1,3,13.7,1
23.89,3,1.6,1,1,10.9,1
22.75,0,2.3,2,1,11.1,1
1.93,3,4.3,2,0,7.9,2
22.24,19,2.3,2,1,4.5,1
1.58,17,3.7,0,3,14.5,2
3.21,16,7.1,3,1,6.7,1
3.34,19,7.5,0,2,11.7,1
0.69,13,4.9,3,2,13.1,1
0.75,1,7.9,2,0,11.6,1
22.46,13,5.9,0,0,2.1,2
2.02,9,1.9,3,3,11.8,1
2.92,19,6.2,0,0,2.9,1
23.47,2,5.7,2,2,6.2,2
0.52,14,7.1,3,3,7.8,1
3.02,6,4.5,2,3,8.7,2
3.25,14,5.1,0,2,9.4,2
23.46,18,3.8,3,0,4.3,1
1.3,11,1.1,2,3,10.7,1
23.15,3,5.2,1,3,7.2,1
22.61,0,7.6,3,0,5.8,1
3.46,4,2.2,1,3,10.8,2
2.91,8,2.2,1,0,14.6,1
2.55,7,3.9,1,0,7.8,1
22.29,13,6.9,3,2,8.9,1
3.05,13,5.1,2,1,4,1
0.62,3,4.6,2,3,8.7,2
0.05,6,7.1,0,0,3.6,1
1.27,1,2.4,0,1,5.9,2
22.55,10,7.7,2,1,10.7,2
2.53,6,7.7,0,3,14.6,1
1.49,19,6.7,0,1,6,1
23.12,16,3.1,1,3,13.7,2
23.13,14,3.6,2,1,12.7,1
23.1,3,3.8,2,3,8.6,2
22.34,1,2.2,1,3,1.1,1
1.52,8,1.3,2,2,6.4,1
3.03,11,1.5,0,3,11.2,1
22.1,18,5.3,1,3,5.4,1
22.29,18,7.8,2,3,12.8,1
1.43,2,1.6,1,1,5.3,1
2.91,19,5.5,2,3,6.5,1
23.96,4,1.8,1,3,14.4,2
0.09,8,5,2,2,11.2,2
1.57,18,4.1,1,1,2.9,1
23.64,8,1.2,1,0,10.6,2
22.16,17,3.5,3,0,9.2,1
2.4,15,6.5,2,0,13,1
1.75,1,2.4,1,3,4.6,1
1.48,11,4.6,3,0,9.8,1
2.44,17,2.8,0,0,4.3,2
2.04,10,7.5,1,1,12.7,1
23.23,2,7.5,3,1,8.4,2
0.11,19,6.1,0,0,12.9,1
22.76,2,5.8,1,2,8.9,2
22.78,14,4.9,2,2,14.5,2
2.05,11,6.5,2,0,3.8,1
3.14,0,7.9,1,0,6.7,1
3.77,10,7.7,2,1,8.2,1
1.76,1,6.7,3,2,12.8,1
23.1,13,2,0,0,1.1,2
22.63,0,7,2,2,10.8,1
2.87,17,5.1,3,2,1.5,1
1.47,17,4.7,3,1,5.3,1
1.7,14,4.8,0,2,8,1
2.68,3,2.8,1,2,11,2
2.21,1,2.4,3,0,3.1,1
3,14,4.1,2,3,3.3,2
22.34,12,5.4,2,0,9.9,1
2.48,9,5.6,2,3,2.5,2
3.1,14,4.7,0,3,5.7,1
23.71,5,6.7,2,3,7.3,2
1.84,9,7.5,0,1,8.3,1
23.88,2,2.5,2,3,2.7,2
3.74,12,6.2,2,2,7,2
22.2,17,2.6,1,2,2.9,2
1.47,5,6.9,3,0,8,1
23,13,4.6,1,2,9.9,1
2.27,17,3.6,3,2,12,2
23.05,10,6.4,0,1,7.1,1
23.41,19,1.5,0,1,14,2
0.96,14,5,2,1,4.9,1
3.48,12,4.8,2,3,12.4,2
23.27,15,7.1,3,2,5.4,2
22.86,11,3.2,2,1,9.3,1
2.55,0,3.1,0,1,6.8,1
1,13,1.7,3,1,1.4,1
3.46,2,4.8,3,2,4.2,1
22.88,9,1.2,3,0,6.9,2
1.87,9,7.6,0,2,2.1,1
23.39,0,2.7,2,1,3.6,2
22.94,17,4.1,3,1,5.1,2
2.09,16,2.1,1,3,5.9,1
1.56,18,3.4,2,1,6.5,2
2.52,0,7.4,2,0,1.9,1
23.85,4,7.9,2,1,13.4,2
0.68,5,3,3,2,6.9,2
0.43,0,6.7,1,0,4.5,1
3.89,16,2.1,3,3,1,1
23.75,11,2,3,1,4.9,2
23.77,3,2,0,0,3,1
0.12,3,7.6,0,3,1.5,2
1.38,9,5.9,0,2,1.2,1
23.51,7,5.1,0,1,13.9,1
3.48,11,2.3,3,2,2.8,1
23.59,11,4.7,1,0,10.6,1
3.37,2,8,1,1,13.2,1
22.62,15,6.8,1,1,7.8,1
1.93,3,7.9,3,2,4,1
3.43,4,1.1,1,0,4.2,1
23.01,14,4.9,0,2,9.7,2
3.8,7,3,0,0,10.4,2
0.71,19,3.3,0,1,15,1
3.66,9,1.4,2,0,14.4,1
2.05,0,5.7,2,1,1.9,1
23.81,9,7,3,1,7.2,1
23.13,17,2.7,0,1,7.5,1
23.82,16,4.7,0,0,10.1,2
22.56,3,1.4,0,1,11.6,1
22.86,12,3,3,2,10.9,2
22.63,5,2.6,3,0,13.9,1
0.53,0,7.8,2,3,11.4,1
2.77,0,4.5,3,0,5.4,2
22.85,2,2.5,0,2,2.9,1
22.78,4,1.9,0,2,9.9,2
1.85,17,6.4,2,2,5.3,2
23.18,11,1.3,2,0,6.3,1
22.58,0,2,3,3,11.8,1
23,8,1.4,0,1,8.9,1
3.53,16,3.6,1,0,11.9,1
2.92,12,7.6,3,2,7.8,2
0.12,13,2.6,0,3,9,2
1.93,10,3.6,1,0,12.4,2
1.22,10,6.1,3,0,6.9,2
2.06,3,2.4,0,2,2.2,1
2.09,8,3,0,2,7.8,1
1.77,17,3.7,2,2,12.7,2
23.59,18,7.7,0,3,5.1,1
22.23,3,4.8,1,3,14.5,2
0.73,11,4.1,2,1,11.8,1
3.34,17,3.8,0,1,9.9,2
1.41,17,3.7,2,2,10.6,1
2.99,5,7.4,2,0,11.1,2
3.94,10,6.4,1,3,14.1,2
22.98,4,2.3,2,0,5.6,2
2.14,15,3.2,1,0,3.1,1
2.04,10,6.9,3,2,5.4,1
3.87,4,6.3,2,1,12.1,2
3.9,8,1.7,2,1,2.8,1
2.11,10,3.9,1,0,14.3,2
23.46,14,4.4,2,0,7.6,1
2.78,16,7,3,0,11.1,1
22.64,17,7,1,2,4,1
2.68,13,2.1,1,3,9.8,2
3.45,6,5.1,0,1,7.9,1
0.29,15,7.6,0,2,7.2,1
1.78,8,1.5,1,3,3.6,1
0.58,2,3.5,0,3,6.9,2
0.62,15,3.4,2,2,7.8,2
23.86,6,2.2,2,3,6.7,1
2.57,6,7.9,2,0,3.1,2
3.61,19,6,3,0,6.2,2
3.64,0,5.8,2,1,5,2
23.05,7,1.3,3,0,14.6,1
3.24,0,3.7,2,2,5.6,2
2.42,11,5.4,0,2,8.1,1
23.51,16,4.4,0,2,14.3,1
22.4,9,6.1,2,3,14.1,2
23.61,18,6.8,0,0,8.6,1
3.46,8,6.3,0,1,4.5,1
1.79,9,7.6,1,2,1.6,1
2.32,10,4.9,1,1,1.2,2
23.54,9,7,1,1,7.2,2
2.31,16,7.9,1,3,13.9,1
22.17,6,4.6,1,0,9.6,1
0.25,4,1.1,3,3,4.8,2
1.75,19,3.3,1,0,5.7,2
22.88,11,4.8,0,2,11.4,1
2.93,4,5.8,3,3,7.8,1
23.41,0,5.1,3,3,2.5,2
1.91,9,5.5,0,3,8.4,1
0.43,6,6.1,0,1,7.6,2
1.57,11,4.5,1,3,12.6,1
22.64,1,6.8,2,0,7.6,1
22.1,8,5.7,0,3,7.3,1
3.45,4,6.4,2,2,9.8,2
23.62,4,5.6,2,0,3.3,1
2.91,13,1.8,2,0,8.9,2
3.99,18,2.1,2,0,1.6,2
23.27,17,2.2,3,3,14.2,2
23.59,7,1.3,3,0,12.2,1
1.97,2,2.5,3,1,13,1
3.78,13,4.9,0,1,10.8,1
3.49,10,1.4,1,2,2.5,1
1.01,7,3,0,0,13.2,2
2.76,11,5.4,2,3,3.5,1
22.81,10,2.4,1,0,1.7,1
3.85,8,2.4,0,1,3.6,2
3.78,3,6.8,0,0,6.8,1
22.98,18,4.8,1,1,13.9,1
23.79,6,3.2,2,1,14.4,1
22.6,16,4.8,1,0,6.7,2
23.63,15,4,1,0,12,1
2.89,18,7.7,2,3,5.6,1
0.27,11,2.4,2,0,9.4,2
22.53,6,5.7,3,3,3.6,2
0.05,13,7.4,1,0,7.4,2
3.88,10,6.1,3,1,5.9,1
1.77,10,3.7,3,2,11.1,1
0.49,6,6.2,3,1,8,1
23,10,2.6,2,0,11.8,2
3.91,2,6,3,1,3.5,2
2.92,14,6.5,1,0,10.4,1
23.69,2,3.6,2,0,9,1
22.42,8,4.9,2,2,12.8,1
22.34,16,5,3,3,6.2,2
22.72,16,4.9,2,3,11.2,1
1.48,11,2.4,1,1,13.3,1
3.56,6,5.4,0,0,6.2,1
0.98,10,3.8,0,1,3.8,1
3.05,13,1.9,1,3,9.2,2
0.67,19,1.4,3,0,7.1,1
2.24,0,6.8,2,1,4.5,2
2.38,5,6.3,1,2,2.8,2
23.04,16,7.5,3,1,7.5,2
0.16,8,4.3,3,3,10.5,1
1.82,0,5.3,3,1,5.7,1
22.42,11,1.4,1,2,3,1
0.17,19,3.1,3,3,9.4,1
1.2,16,6.3,2,2,7.3,1
3.97,3,2.9,3,2,9.1,1
0.84,7,1.8,2,3,7.3,1
2.89,18,1.4,3,1,6.4,1
0.59,18,4.2,0,1,8.6,1
2.77,4,7.1,1,1,2.4,1
1.57,10,3.6,0,3,5.2,2
3.31,5,5.7,1,2,7.3,1
0.46,12,4,0,2,14.6,2
1.62,18,6.5,3,0,5.1,2
1.77,5,6.6,0,2,14.8,1
0.5,12,7.6,1,2,14,2
22.86,5,3.4,3,2,4.6,1
22.56,15,4.3,1,0,10.5,2
22.1,17,5.5,2,2,5.2,2
3.23,10,4.5,1,0,1.1,2
23.42,19,1.6,1,0,3.1,2
23.27,16,5.5,0,1,10,1
2.41,9,1.8,1,3,3.7,1
23.92,15,6.9,3,3,11,1
1.03,4,1.6,0,0,6.6,1
22.97,9,6.5,2,0,9.5,2
3.75,2,2.1,3,3,11.5,1
3.1,18,6.2,3,0,7,1
3.17,3,1.2,0,0,8.8,1
0.44,11,1.8,3,0,2.4,1
2.57,9,1.1,0,2,2.7,1
22.86,10,2.3,3,2,13.8,2
22.05,7,1,3,3,1.9,1
22.12,11,1.6,0,1,8.3,1
1.51,13,1.2,1,0,8.3,1
0.73,2,4,3,2,5.1,1
1.1,10,2.1,3,0,11.3,1
22.04,6,3,1,3,6.2,1
0.53,14,2.8,0,2,7.5,2
2.3,10,6.8,1,0,9,1
0.65,6,2.1,1,3,3.8,2
2.39,18,4.5,2,0,11.8,2
23.4,15,1.5,0,3,9.9,2
2.87,18,3.9,3,2,5.7,1
1.52,12,6.6,1,1,12.1,1
23.26,16,4.6,2,2,11.6,1
23.42,13,2.8,2,0,8.6,1
1.76,1,3.9,1,1,14.8,2
2.97,9,4.9,1,2,9.1,1
0.49,5,7.3,2,3,14.4,2
23.55,15,6.9,3,2,3.3,2
3.19,6,7.7,3,2,10.1,1
2.01,18,2.3,3,2,7.4,2
0.68,9,2.4,2,0,4,2
0.92,19,1.7,0,1,11,1
23.22,14,4.6,3,2,9.6,1
1.75,11,2.3,0,3,4.7,2
0.15,8,5.8,0,2,13.1,2
3.96,17,7.7,1,3,4.6,1
0.88,16,5,1,3,11.9,2
0.91,18,6,3,2,4.6,1
1.39,9,2.4,1,3,14.6,1
3.49,7,6.7,1,0,10.4,1
2.8,19,7,1,3,13.3,2
0.7,4,7.2,1,2,11.3,1
2.31,12,7.1,0,0,13.4,1
1.51,1,3.2,2,2,13,1
0.95,0,4.7,2,0,13.1,1
23.15,7,3.2,2,0,11.4,1
0.78,9,7.1,0,1,1.7,1
23.47,4,7.4,3,3,4.8,1
3.48,17,5.7,2,1,14.2,1
0.01,1,2.5,1,0,1.5,2
3.7,8,1.8,1,2,2.8,2
1.19,15,7.3,0,3,5.1,2
1.78,19,3.5,3,1,7.9,1
1.25,16,5.5,3,0,2.8,1
22.77,15,6.7,1,2,10.4,1
0.25,0,5.7,2,3,2.8,1
22.59,4,7.9,1,1,2.7,2
1.73,18,5,1,2,4,1
0.68,17,4.9,3,1,11.6,2
2.66,19,5.3,2,1,6.7,2
23.32,2,4.7,1,1,5.2,2
22.99,17,6.4,1,2,7.5,1
0.43,10,7.6,0,1,1.6,2
3.55,10,7.3,1,1,10.9,1
2.26,10,4.5,3,3,5.6,1
0.51,9,7.5,0,3,13.5,2
1.1,9,2,1,0,6.5,1
22.5,3,4.9,0,3,9.6,1
3.9,8,4.6,3,0,7.1,2
1.99,9,2.5,2,3,13,2
23.71,12,7.9,0,0,13.5,1
1.51,0,7.7,3,3,11.7,2
22.66,15,1,3,2,1.3,1
3.79,18,4.8,3,3,1.9,2
23.05,11,2.1,0,1,11.2,1
1.88,4,3.4,2,3,13.6,2
23.47,4,3.3,3,1,4.7,1
2.3,6,3.4,0,0,10.8,2
2.65,11,5,3,3,10.8,1
2.03,13,4.6,2,2,12.6,1
1.68,0,4.2,2,1,2.4,1
3.35,5,4.7,2,2,9.8,2
22.47,17,5.2,2,3,13.1,1
23.98,5,2.8,3,0,6.2,2
23.49,18,6.7,2,2,13,2
3.92,11,4.9,1,3,14,2
0.33,17,2.8,0,0,9.4,1
2.39,2,2.2,1,0,12.1,2
2.1,10,6.4,2,3,1.6,2
23.27,3,4.7,3,2,5.8,2
23.43,12,2.3,2,2,9.3,1
23.68,0,6.9,2,2,5.1,1
0.46,19,5.9,1,2,6.7,1
23.4,5,3.3,1,1,13.3,1
22.12,13,2.9,2,0,7.2,1
3.27,8,2.5,1,2,11.6,2
3.78,8,1.5,1,2,4.2,1
0.05,6,7.6,0,2,5.2,1
0.03,14,7.7,1,3,10.6,2
22.04,9,3.8,3,1,3.9,1
2.07,8,1.7,1,0,11.1,1
2.94,14,3.4,1,3,14,1
22.88,8,3.5,0,2,6.6,2
22.96,6,2.8,0,1,10.4,1
2.73,7,1.7,3,0,9.4,1
1.69,1,1.7,1,0,4.6,1
22.27,2,7.6,3,0,1.9,1
1.73,1,6.6,1,3,11.1,2
23.85,0,2.6,0,2,5.7,2
0.21,11,6,3,0,12.2,1
2.61,4,1.4,2,1,2.6,1
2.86,17,2.8,0,0,2.5,1
0.4,18,5.8,2,3,12,1
3.67,1,5.4,3,0,12.5,1
0.43,15,5.4,0,0,2.5,1
2.62,5,3.6,3,1,7.3,1
0.9,2,3.3,1,2,12.7,1
3.38,7,3.8,1,3,2.5,1
3.44,3,3,1,1,1.3,1
22.52,17,1.6,3,2,10.3,1
3.61,19,2.4,2,2,4.7,1
2.94,3,1.3,2,2,6,2
2.74,7,2.2,3,1,4.2,1
23.2,6,3,0,3,1.1,1
2.82,19,3.4,2,3,6.8,2
3.09,17,7.6,1,1,4.5,1
23.73,0,6.6,2,2,14,2
3.7,17,4.6,1,0,4.7,2
22.3,1,5.6,0,2,1.3,1
22.9,18,2.2,2,3,3.4,1
1.22,9,4.8,3,3,14.3,1
1.45,0,6.6,1,2,7.3,1
1.86,6,2.1,1,1,14.8,1
22.1,13,6.5,1,2,1.9,1
3.75,0,4.1,3,3,11.7,2
22.27,3,2.4,0,1,9.5,1
22.86,10,1.4,2,2,14.7,2
22.08,1,7.7,3,0,2.1,2
1.4,7,2.2,2,0,11.9,2
3.58,17,6.7,2,3,13.9,1
1.99,16,4.8,1,2,1.1,1
2.93,13,7.4,0,2,8,2
22.08,17,6.8,2,1,9.4,1
1.25,9,2.7,2,3,4,2
0.75,19,7.9,0,0,6,1
0.99,17,3.7,3,1,11.8,1
22.43,19,6.7,0,0,2.5,1
2.1,4,7.9,3,1,5.2,2
1.01,7,3.1,2,1,12.4,2
2.58,9,6.2,3,2,1.1,2
0.91,0,2.2,2,3,12.6,2
22.89,16,5.2,2,1,11.1,1
1.88,18,3.9,1,2,8.2,2
23.03,16,3.3,2,0,10.9,1
3.23,9,1.7,1,3,10.8,1
1.67,17,2.1,0,3,1.7,2
22.94,0,7.6,2,1,9.2,1
3.76,16,5.3,1,3,5.1,1
1.11,12,2.1,1,1,12.6,1
22.44,9,4.4,1,2,2.7,1
1.75,0,6.1,1,1,3.1,1
23.52,19,6.6,2,2,2.4,1
2.81,6,6.1,2,0,8.9,1
2.9,12,2.1,1,3,12.6,1
3.86,6,7.5,0,3,12.1,1
1.01,5,4.5,1,1,14.3,1
0.73,12,5.9,2,0,2,1
2.51,7,3,1,0,10,2
22.79,15,5.5,0,3,3.7,1
1.28,8,4.7,0,3,4,1
1.27,12,2.4,0,1,3.1,1
22.54,1,7.3,3,3,3.3,1
0.5,11,5.5,3,2,9.3,1
3.11,11,3.3,2,3,1.4,1
3.13,14,5.3,0,2,10.6,1
22.59,19,7.1,2,2,12.9,1
22.54,9,4.9,0,3,9,2
23.57,13,3.9,3,1,14,1
3.24,16,5.5,3,2,11.3,1
22.77,9,3.4,2,1,14.5,1
2.31,10,4.9,2,1,13.2,2
22.61,16,4,2,2,13,1
1.73,10,2.6,1,1,12.5,1
0.13,14,2.2,2,2,15,2
2.73,3,4.4,3,1,5,1
23.4,3,2.6,3,0,13.2,1
1.83,14,5.2,3,0,14.3,1
23.41,13,7.4,2,0,4.2,2
2.27,8,4.2,0,2,10.8,1
3.23,15,7.1,3,1,14.7,1
22.76,0,7.5,0,1,3.6,1
3.19,2,5.2,3,0,12.6,2
1.56,3,5.1,3,2,1.9,1
22.76,18,5.9,0,2,5,2
0.56,8,2,3,1,12.8,1
22.96,18,5.3,2,1,13.1,2
2.2,7,4.9,1,1,14.7,2
2.55,3,2.6,1,0,9.6,1
22.63,12,5.9,3,2,4.3,2
1.03,18,6.6,0,2,10.8,1
2.88,13,2.6,3,1,5,1
3.61,4,1.2,2,3,6.6,1
1.08,17,4.6,2,3,13.8,2
3.69,17,2.2,3,2,1.1,1
1.21,14,1.2,2,3,12.9,1
0.36,16,3.9,3,1,6.9,2
3.08,2,4.9,0,2,9.6,1
0.95,0,6.3,3,0,11.8,2
0.83,17,3.6,3,3,12.3,1
0.94,15,2.5,3,1,1.9,2
3.07,5,3.3,0,3,3.4,1
2.98,8,4.5,3,0,11.2,2
0.42,9,5.7,0,0,1.8,2
24,16,5.5,1,0,11.5,1
0.95,6,4.7,1,3,4.1,1
1.43,13,2.8,2,0,13.2,1
23.43,13,4.9,1,2,4.9,2
2.76,11,5.8,0,1,12.1,1
0.91,5,7.3,1,1,8.9,2
0,13,1,2,0,11.7,1
22.64,7,5.1,0,1,8.2,2
23.43,16,5.4,1,0,4.2,2
3.69,7,2.5,1,0,13.8,2
23.83,7,4.9,0,3,14.7,1
23.01,16,6.2,1,2,2.5,1
0.76,10,6.8,2,3,1.5,1
23.84,6,5.6,3,2,2.4,1
22.21,6,7.8,2,0,12,1
23.94,11,6.8,1,2,6.5,1
1.26,15,3.8,2,1,8.3,2
1.3,12,7.1,1,2,2.9,2
0.14,14,2.5,0,3,11.9,1
0.68,18,5.9,2,0,4,1
3.78,2,2.2,2,2,10.6,1
0.26,10,7.8,3,0,1.1,1
23.55,7,5.5,3,2,13.9,2
23.46,7,6.2,3,2,5.7,1
0.74,11,5.3,3,0,12.6,1
2.55,2,4.1,1,2,1.8,2
23.23,19,3.4,0,1,12.5,1
2.25,1,3,1,3,5.6,2
22.13,2,6.5,1,3,4.9,1
0.51,15,2.6,2,1,8.7,2
2.65,18,7,1,0,2.5,2
0.03,19,6.3,1,2,3.5,1
1.38,6,3.9,3,1,14.8,2
23.23,18,5.5,3,0,8.2,2
2.44,0,6.7,0,0,14.2,1
22.31,12,1.1,1,1,7.2,1
3.11,13,2.9,1,1,1.1,2
23.19,0,7.8,0,2,11.3,1
3.24,3,3.8,2,0,5.6,1
0.11,16,5.9,3,2,13.1,1
2.33,5,2.3,2,0,14.3,1
23.91,19,3.6,3,3,14.8,1
3.43,5,6.6,0,1,9,1
22.76,1,4.3,3,3,12.9,1
23.07,16,7.3,0,1,5.9,2
0.95,15,1.1,1,2,8.3,1
22.49,11,4.8,2,0,10.3,1
23.17,11,6.6,0,0,14.3,1
3.65,17,3.8,1,1,14.4,1
3.85,15,2.9,3,2,8,1
0.25,5,2.7,2,1,11.1,1
3.53,12,3.6,3,3,9.9,2
1.26,15,6.2,3,0,3.1,2
23.62,9,2.2,2,1,1.6,2
2.21,10,5.1,3,1,3.9,2
1.95,0,1.2,0,1,4.6,1
3.92,6,1.7,0,0,8.2,2
23.59,16,2.5,2,0,2.1,1
2.03,11,4.8,1,1,10.3,2
22.31,19,6.4,1,3,5.9,1
22.68,19,1.9,0,3,13.7,2
22.02,14,5,3,2,4.1,1
3.99,8,6,2,0,5.5,1
2.81,5,6.9,2,0,7.8,1
2.71,4,2.7,3,2,12.7,1
1.05,4,2,3,1,11.9,2
23.8,8,5.3,0,2,13,2
22.91,1,3.6,1,2,9.5,2
23.71,9,5.3,1,3,3.8,2
0.25,4,2.7,3,0,10.7,1
2.53,16,2.6,3,3,7.6,2
